Country,Week,Age_group,Alpha,Beta,Delta,Omicron BA.1,Omicron BA.2,Other_variants,Total
ROU,202101,>= 80,0,0,0,0,0,5,5
ROU,202102,1 – 5,1,0,0,0,0,0,1
ROU,202102,20 – 30,0,0,0,0,0,7,7
ROU,202102,30 – 40,4,0,0,0,0,6,10
ROU,202102,40 – 50,0,0,0,0,0,7,7
ROU,202102,50 – 60,1,0,0,0,0,4,5
ROU,202102,60 – 70,2,0,0,0,0,4,6
ROU,202102,70 – 80,1,0,0,0,0,4,5
ROU,202102,>= 80,1,0,0,0,0,5,6
ROU,202103,1 – 5,1,0,0,0,0,0,1
ROU,202103,10 – 20,0,0,0,0,0,1,1
ROU,202103,20 – 30,0,0,0,0,0,3,3
ROU,202103,30 – 40,2,0,0,0,0,7,9
ROU,202103,40 – 50,2,0,0,0,0,7,9
ROU,202103,50 – 60,3,0,0,0,0,6,9
ROU,202103,60 – 70,2,0,0,0,0,5,7
ROU,202103,70 – 80,0,0,0,0,0,4,4
ROU,202103,>= 80,2,0,0,0,0,4,6
ROU,202104,1 – 5,0,0,0,0,0,1,1
ROU,202104,10 – 20,2,0,0,0,0,0,2
ROU,202104,20 – 30,0,0,0,0,0,2,2
ROU,202104,30 – 40,2,0,0,0,0,0,2
ROU,202104,40 – 50,3,0,0,0,0,5,8
ROU,202104,5 – 10,0,0,0,0,0,1,1
ROU,202104,50 – 60,11,0,0,0,0,5,16
ROU,202104,60 – 70,3,0,0,0,0,7,10
ROU,202104,70 – 80,3,0,0,0,0,2,5
ROU,202104,< 1,1,0,0,0,0,1,2
ROU,202104,>= 80,1,0,0,0,0,2,3
ROU,202105,10 – 20,0,0,0,0,0,3,3
ROU,202105,20 – 30,11,0,0,0,0,5,16
ROU,202105,30 – 40,15,0,0,0,0,13,28
ROU,202105,40 – 50,12,0,0,0,0,8,20
ROU,202105,5 – 10,2,0,0,0,0,2,4
ROU,202105,50 – 60,17,0,0,0,0,4,21
ROU,202105,60 – 70,6,0,0,0,0,6,12
ROU,202105,70 – 80,4,0,0,0,0,4,8
ROU,202105,>= 80,1,0,0,0,0,2,3
ROU,202106,1 – 5,0,0,0,0,0,1,1
ROU,202106,10 – 20,8,0,0,0,0,5,13
ROU,202106,20 – 30,3,0,0,0,0,1,4
ROU,202106,30 – 40,2,0,0,0,0,3,5
ROU,202106,40 – 50,8,0,0,0,0,3,11
ROU,202106,5 – 10,0,0,0,0,0,2,2
ROU,202106,50 – 60,7,0,0,0,0,4,11
ROU,202106,60 – 70,7,0,0,0,0,3,10
ROU,202106,70 – 80,4,0,0,0,0,2,6
ROU,202106,>= 80,5,0,0,0,0,2,7
ROU,202107,1 – 5,1,0,0,0,0,0,1
ROU,202107,10 – 20,7,0,0,0,0,0,7
ROU,202107,20 – 30,6,0,0,0,0,0,6
ROU,202107,30 – 40,18,0,0,0,0,3,21
ROU,202107,40 – 50,14,0,0,0,0,3,17
ROU,202107,50 – 60,13,0,0,0,0,0,13
ROU,202107,60 – 70,11,0,0,0,0,2,13
ROU,202107,70 – 80,10,0,0,0,0,1,11
ROU,202107,>= 80,3,0,0,0,0,0,3
ROU,202108,1 – 5,2,0,0,0,0,0,2
ROU,202108,10 – 20,1,0,0,0,0,1,2
ROU,202108,20 – 30,6,0,0,0,0,4,10
ROU,202108,30 – 40,13,0,0,0,0,1,14
ROU,202108,40 – 50,24,0,0,0,0,2,26
ROU,202108,50 – 60,17,0,0,0,0,5,22
ROU,202108,60 – 70,20,0,0,0,0,12,32
ROU,202108,70 – 80,12,0,0,0,0,8,20
ROU,202108,>= 80,6,0,0,0,0,4,10
ROU,202109,10 – 20,3,0,0,0,0,0,3
ROU,202109,20 – 30,5,0,0,0,0,3,8
ROU,202109,30 – 40,9,0,0,0,0,7,16
ROU,202109,40 – 50,12,0,0,0,0,6,18
ROU,202109,50 – 60,12,0,0,0,0,3,15
ROU,202109,60 – 70,9,0,0,0,0,2,11
ROU,202109,70 – 80,10,0,0,0,0,3,13
ROU,202109,>= 80,7,0,0,0,0,1,8
ROU,202110,1 – 5,4,0,0,0,0,2,6
ROU,202110,10 – 20,7,0,0,0,0,1,8
ROU,202110,20 – 30,10,0,0,0,0,1,11
ROU,202110,30 – 40,15,0,0,0,0,4,19
ROU,202110,40 – 50,34,0,0,0,0,7,41
ROU,202110,5 – 10,1,0,0,0,0,0,1
ROU,202110,50 – 60,26,0,0,0,0,11,37
ROU,202110,60 – 70,19,0,0,0,0,4,23
ROU,202110,70 – 80,19,0,0,0,0,7,26
ROU,202110,>= 80,7,0,0,0,0,6,13
ROU,202111,1 – 5,2,0,0,0,0,0,2
ROU,202111,10 – 20,2,0,0,0,0,0,2
ROU,202111,20 – 30,9,0,0,0,0,0,9
ROU,202111,30 – 40,9,0,0,0,0,1,10
ROU,202111,40 – 50,13,0,0,0,0,0,13
ROU,202111,50 – 60,20,0,0,0,0,0,20
ROU,202111,60 – 70,14,0,0,0,0,1,15
ROU,202111,70 – 80,7,0,0,0,0,2,9
ROU,202111,>= 80,3,0,0,0,0,1,4
ROU,202112,10 – 20,4,0,0,0,0,0,4
ROU,202112,20 – 30,13,0,0,0,0,1,14
