Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
ISR,202135,>= 80,0,0,16,0,3,19
ISR,202136,1 – 5,0,0,33,0,2,35
ISR,202136,10 – 20,0,0,156,0,14,170
ISR,202136,20 – 30,0,0,219,0,9,228
ISR,202136,30 – 40,0,0,196,0,7,203
ISR,202136,40 – 50,0,0,110,0,9,119
ISR,202136,5 – 10,0,0,68,0,8,76
ISR,202136,50 – 60,0,0,42,0,9,51
ISR,202136,60 – 70,0,0,35,0,3,38
ISR,202136,70 – 80,0,0,10,0,0,10
ISR,202136,< 1,0,0,4,0,0,4
ISR,202136,>= 80,0,0,3,0,0,3
ISR,202137,1 – 5,0,0,9,0,2,11
ISR,202137,10 – 20,0,0,85,0,15,100
ISR,202137,20 – 30,0,0,159,0,16,175
ISR,202137,30 – 40,0,0,113,0,16,129
ISR,202137,40 – 50,0,0,76,0,8,84
ISR,202137,5 – 10,0,0,24,0,4,28
ISR,202137,50 – 60,0,0,22,0,4,26
ISR,202137,60 – 70,0,0,16,0,2,18
ISR,202137,70 – 80,0,0,12,0,2,14
ISR,202137,< 1,0,0,1,0,0,1
ISR,202137,>= 80,0,0,4,0,2,6
ISR,202138,20 – 30,0,0,1,0,0,1
ISR,202138,60 – 70,0,0,2,0,0,2
ISR,202139,1 – 5,0,0,3,0,0,3
ISR,202139,10 – 20,0,0,8,0,0,8
ISR,202139,20 – 30,0,0,17,0,3,20
ISR,202139,30 – 40,0,0,10,0,0,10
ISR,202139,40 – 50,0,0,11,0,1,12
ISR,202139,5 – 10,0,0,5,0,0,5
ISR,202139,50 – 60,0,0,10,0,0,10
ISR,202139,60 – 70,0,0,8,0,0,8
ISR,202139,70 – 80,0,0,5,0,1,6
ISR,202139,< 1,0,0,1,0,0,1
ISR,202139,>= 80,0,0,1,0,0,1
ISR,202140,1 – 5,0,0,19,0,1,20
ISR,202140,10 – 20,0,0,92,0,6,98
ISR,202140,20 – 30,0,0,74,0,10,84
ISR,202140,30 – 40,0,0,58,0,3,61
ISR,202140,40 – 50,0,0,37,0,3,40
ISR,202140,5 – 10,0,0,42,0,2,44
ISR,202140,50 – 60,0,0,23,0,1,24
ISR,202140,60 – 70,0,0,27,0,2,29
ISR,202140,70 – 80,0,0,10,0,0,10
ISR,202140,< 1,0,0,4,0,0,4
