Country,Week,Age_group,Alpha,Beta,Delta,Omicron,Other_variants,Total
IDN,202106,10 – 20,0,0,1,0,2,3
IDN,202106,20 – 30,0,0,2,0,19,21
IDN,202106,30 – 40,0,0,0,0,12,12
IDN,202106,40 – 50,2,0,0,0,14,16
IDN,202106,50 – 60,1,0,0,0,11,12
IDN,202106,60 – 70,0,0,0,0,3,3
IDN,202106,70 – 80,0,0,0,0,2,2
IDN,202107,1 – 5,0,0,0,0,2,2
IDN,202107,10 – 20,0,0,0,0,8,8
IDN,202107,20 – 30,0,0,0,0,29,29
IDN,202107,30 – 40,1,0,0,0,19,20
IDN,202107,40 – 50,0,0,0,0,23,23
IDN,202107,50 – 60,0,0,0,0,14,14
IDN,202107,60 – 70,0,0,0,0,12,12
IDN,202107,70 – 80,0,0,0,0,8,8
IDN,202107,>= 80,0,0,0,0,1,1
IDN,202108,1 – 5,0,0,0,0,2,2
IDN,202108,10 – 20,0,0,0,0,7,7
IDN,202108,20 – 30,0,0,0,0,26,26
IDN,202108,30 – 40,2,0,0,0,31,33
IDN,202108,40 – 50,0,0,0,0,22,22
IDN,202108,5 – 10,0,0,0,0,1,1
IDN,202108,50 – 60,0,0,0,0,19,19
IDN,202108,60 – 70,0,0,0,0,19,19
IDN,202108,70 – 80,0,0,0,0,2,2
IDN,202108,>= 80,0,0,0,0,2,2
IDN,202109,1 – 5,0,0,0,0,4,4
IDN,202109,10 – 20,0,0,0,0,8,8
IDN,202109,20 – 30,0,0,0,0,31,31
IDN,202109,30 – 40,0,0,0,0,25,25
IDN,202109,40 – 50,0,0,0,0,22,22
IDN,202109,5 – 10,0,0,0,0,2,2
IDN,202109,50 – 60,0,0,0,0,26,26
IDN,202109,60 – 70,0,0,0,0,10,10
IDN,202109,70 – 80,0,0,0,0,6,6
IDN,202110,1 – 5,0,0,0,0,4,4
IDN,202110,10 – 20,0,0,0,0,2,2
IDN,202110,20 – 30,2,0,1,0,24,27
IDN,202110,30 – 40,0,0,1,0,30,31
IDN,202110,40 – 50,1,1,0,0,20,22
IDN,202110,5 – 10,0,0,0,0,1,1
IDN,202110,50 – 60,0,0,0,0,25,25
IDN,202110,60 – 70,0,0,1,0,10,11
IDN,202110,70 – 80,0,0,0,0,5,5
IDN,202110,< 1,0,0,0,0,1,1
IDN,202110,>= 80,0,0,0,0,1,1
IDN,202111,1 – 5,0,0,0,0,3,3
IDN,202111,10 – 20,0,0,0,0,7,7
IDN,202111,20 – 30,0,0,0,0,29,29
IDN,202111,30 – 40,0,0,2,0,23,25
IDN,202111,40 – 50,0,0,0,0,26,26
IDN,202111,5 – 10,0,0,0,0,1,1
IDN,202111,50 – 60,0,0,0,0,18,18
IDN,202111,60 – 70,0,0,0,0,12,12
IDN,202111,70 – 80,0,0,0,0,7,7
IDN,202111,>= 80,0,0,0,0,1,1
IDN,202112,1 – 5,0,0,0,0,1,1
IDN,202112,10 – 20,0,0,0,0,13,13
IDN,202112,20 – 30,0,0,1,0,19,20
IDN,202112,30 – 40,0,0,0,0,18,18
IDN,202112,40 – 50,0,0,1,0,18,19
IDN,202112,5 – 10,0,0,0,0,2,2
IDN,202112,50 – 60,0,0,0,0,17,17
IDN,202112,60 – 70,0,0,0,0,11,11
IDN,202112,70 – 80,0,0,0,0,9,9
IDN,202112,< 1,0,0,0,0,1,1
IDN,202112,>= 80,0,0,0,0,1,1
IDN,202113,1 – 5,0,0,0,0,2,2
IDN,202113,10 – 20,0,0,0,0,2,2
IDN,202113,20 – 30,1,0,1,0,7,9
IDN,202113,30 – 40,0,0,3,0,14,17
IDN,202113,40 – 50,1,1,0,0,10,12
IDN,202113,5 – 10,0,0,0,0,2,2
IDN,202113,50 – 60,0,0,0,0,10,10
IDN,202113,60 – 70,0,0,0,0,8,8
IDN,202113,70 – 80,0,0,0,0,1,1
IDN,202113,< 1,0,0,0,0,1,1
IDN,202114,1 – 5,0,0,0,0,2,2
IDN,202114,10 – 20,0,0,0,0,7,7
IDN,202114,20 – 30,0,0,8,0,9,17
IDN,202114,30 – 40,1,0,2,0,27,30
IDN,202114,40 – 50,0,0,2,0,13,15
IDN,202114,5 – 10,0,0,0,0,5,5
IDN,202114,50 – 60,1,0,1,0,24,26
IDN,202114,60 – 70,0,0,0,0,12,12
IDN,202114,70 – 80,0,0,1,0,6,7
IDN,202114,< 1,0,0,0,0,1,1
IDN,202115,1 – 5,0,0,0,0,2,2
IDN,202115,10 – 20,0,0,0,0,4,4
IDN,202115,20 – 30,0,0,2,0,22,24
IDN,202115,30 – 40,0,0,1,0,8,9
IDN,202115,40 – 50,0,1,0,0,11,12
IDN,202115,5 – 10,0,0,1,0,1,2
IDN,202115,50 – 60,0,0,0,0,11,11
IDN,202115,60 – 70,0,0,0,0,6,6
IDN,202115,70 – 80,0,0,1,0,4,5
IDN,202115,< 1,0,0,0,0,1,1
IDN,202115,>= 80,0,0,0,0,1,1
IDN,202116,1 – 5,0,0,0,0,3,3
IDN,202116,10 – 20,0,0,2,0,7,9
IDN,202116,20 – 30,0,0,1,0,22,23
IDN,202116,30 – 40,2,0,3,0,21,26
IDN,202116,40 – 50,1,0,0,0,15,16
IDN,202116,5 – 10,0,0,0,0,3,3
IDN,202116,50 – 60,0,0,2,0,17,19
IDN,202116,60 – 70,1,0,0,0,8,9
IDN,202116,70 – 80,0,0,0,0,1,1
IDN,202116,< 1,0,0,0,0,2,2
IDN,202117,1 – 5,0,0,0,0,2,2
IDN,202117,10 – 20,0,0,0,0,9,9
IDN,202117,20 – 30,2,0,6,0,13,21
IDN,202117,30 – 40,0,0,7,0,17,24
IDN,202117,40 – 50,6,1,2,0,16,25
IDN,202117,5 – 10,1,0,0,0,3,4
IDN,202117,50 – 60,1,0,2,0,23,26
IDN,202117,60 – 70,2,0,0,0,9,11
IDN,202117,70 – 80,0,0,0,0,4,4
IDN,202117,>= 80,0,0,0,0,1,1
IDN,202118,1 – 5,0,1,1,0,5,7
IDN,202118,10 – 20,0,0,1,0,12,13
IDN,202118,20 – 30,1,0,4,0,27,32
IDN,202118,30 – 40,1,0,3,0,23,27
IDN,202118,40 – 50,1,2,1,0,33,37
IDN,202118,5 – 10,0,0,0,0,10,10
IDN,202118,50 – 60,0,1,2,0,28,31
IDN,202118,60 – 70,1,1,0,0,17,19
IDN,202118,70 – 80,0,1,0,0,3,4
IDN,202118,< 1,0,1,0,0,0,1
IDN,202119,1 – 5,0,0,0,0,2,2
IDN,202119,10 – 20,0,0,0,0,6,6
IDN,202119,20 – 30,0,3,0,0,28,31
IDN,202119,30 – 40,2,0,5,0,19,26
IDN,202119,40 – 50,8,0,2,0,25,35
IDN,202119,5 – 10,0,0,0,0,1,1
IDN,202119,50 – 60,1,0,0,0,26,27
IDN,202119,60 – 70,0,0,3,0,12,15
IDN,202119,70 – 80,0,0,0,0,5,5
IDN,202119,>= 80,0,0,0,0,3,3
IDN,202120,1 – 5,0,0,0,0,6,6
IDN,202120,10 – 20,1,0,1,0,32,34
IDN,202120,20 – 30,1,0,7,0,54,62
